Date,OPEN,HIGH,LOW,LAST_PRICE,NUMBER_TICKS,VOLUME,VALUE
2015-07-17 9:24,14788.36,14788.37,14785.98,14786.55,4,0,0
2015-07-17 9:25,14786.14,14786.14,14785.26,14785.26,4,0,0
2015-07-17 9:26,14786.21,14786.24,14784.17,14784.17,4,0,0
2015-07-17 9:27,14780.26,14780.26,14766.53,14766.53,4,0,0
2015-07-17 9:28,14766.1,14766.1,14755.11,14755.11,4,0,0
2015-07-17 9:29,14723.59,14723.59,14707.16,14707.16,4,0,0
2015-07-17 9:30,14705.03,14705.03,14696.74,14696.74,4,0,0
2015-07-17 9:31,14691.3,14692.04,14690.96,14691.83,4,0,0
2015-07-17 9:32,14694.45,14696.33,14692.29,14692.29,4,0,0
2015-07-17 9:33,14691.75,14693.73,14691.75,14692.78,4,0,0
2015-07-17 9:34,14686.56,14686.56,14669.77,14669.77,4,0,0
2015-07-17 9:35,14664.78,14664.78,14660.76,14660.76,4,0,0
2015-07-17 9:36,14659.34,14666.02,14659.34,14666.02,4,0,0
2015-07-17 9:37,14668.86,14672.9,14668.86,14672.9,4,0,0
2015-07-17 9:38,14673.15,14673.89,14672.66,14673.73,4,0,0
2015-07-17 9:39,14668.53,14668.53,14657.68,14659.44,4,0,0
2015-07-17 9:40,14658.88,14658.88,14649.81,14649.81,4,0,0
2015-07-17 9:41,14647.16,14650.56,14647.16,14650.56,4,0,0
2015-07-17 9:42,14654.2,14661.83,14654.2,14661.83,4,0,0
2015-07-17 9:43,14661.39,14661.39,14659.04,14660.15,4,0,0
2015-07-17 9:44,14654.99,14654.99,14648.16,14648.64,4,0,0
2015-07-17 9:45,14648.81,14648.81,14643.95,14643.95,4,0,0
2015-07-17 9:46,14644.5,14650.17,14644.5,14650.17,4,0,0
2015-07-17 9:47,14650.09,14654.27,14650.09,14654.27,4,0,0
2015-07-17 9:48,14652.82,14654.4,14652.82,14654.4,4,0,0
2015-07-17 9:49,14659.56,14664.38,14657.75,14657.75,4,0,0
2015-07-17 9:50,14657.57,14657.63,14650.78,14650.78,4,0,0
2015-07-17 9:51,14647.31,14647.34,14644.63,14644.63,4,0,0
2015-07-17 9:52,14643.66,14643.66,14636.46,14636.46,4,0,0
2015-07-17 9:53,14633.56,14633.56,14627.85,14628.24,4,0,0
2015-07-17 9:54,14626.42,14626.42,14618.82,14619.66,4,0,0
2015-07-17 9:55,14618.73,14621.1,14618.4,14621.1,4,0,0
2015-07-17 9:56,14624.91,14626.15,14624.72,14624.72,4,0,0
