Date,OPEN,HIGH,LOW,LAST_PRICE,NUMBER_TICKS,VOLUME,VALUE
2015-07-17 9:30,14738.3,14738.3,14713.16,14713.16,8,0,0
2015-07-17 9:31,14707.94,14707.94,14704.78,14704.78,4,0,0
2015-07-17 9:32,14705.64,14706.88,14704.85,14704.85,4,0,0
2015-07-17 9:33,14701.77,14702.12,14701.4,14701.4,4,0,0
2015-07-17 9:34,14695.98,14695.98,14678.65,14678.65,4,0,0
2015-07-17 9:35,14674.48,14674.48,14670.22,14670.22,4,0,0
2015-07-17 9:36,14668.17,14675.34,14668.17,14675.34,4,0,0
2015-07-17 9:37,14676.93,14680.98,14676.93,14680.98,4,0,0
2015-07-17 9:38,14680.56,14680.56,14678.71,14678.71,4,0,0
2015-07-17 9:39,14676.23,14676.23,14664.91,14665.31,4,0,0
2015-07-17 9:40,14664.62,14664.62,14657.61,14657.61,4,0,0
2015-07-17 9:41,14656.03,14656.3,14654.4,14656.3,4,0,0
2015-07-17 9:42,14659.52,14667.36,14659.52,14667.36,4,0,0
2015-07-17 9:43,14667.56,14668.02,14667.31,14667.62,4,0,0
2015-07-17 9:44,14662.46,14662.46,14654.78,14655.22,4,0,0
2015-07-17 9:45,14655.88,14655.88,14651.9,14651.9,4,0,0
2015-07-17 9:46,14651.86,14655.1,14651.86,14655.1,4,0,0
2015-07-17 9:47,14655.97,14659.68,14655.97,14659.68,4,0,0
2015-07-17 9:48,14658.42,14660.92,14658.42,14660.75,4,0,0
2015-07-17 9:49,14665.2,14669.48,14663.94,14663.94,4,0,0
2015-07-17 9:50,14663.58,14663.58,14657.01,14657.01,4,0,0
2015-07-17 9:51,14654.19,14654.19,14650.68,14650.68,4,0,0
2015-07-17 9:52,14650.5,14650.5,14643.17,14643.17,4,0,0
2015-07-17 9:53,14640.26,14640.26,14634.68,14634.68,4,0,0
2015-07-17 9:54,14633.63,14633.63,14626.05,14626.87,4,0,0
2015-07-17 9:55,14625.2,14633.63,14624.62,14626.3,4,0,0
2015-07-17 9:56,14629.81,14633.63,14629.81,14631.17,4,0,0
2015-07-17 9:57,14629.15,14633.63,14629.08,14629.69,4,0,0
2015-07-17 9:58,14629.94,14633.63,14629.45,14629.45,4,0,0
2015-07-17 9:59,14629.1,14633.63,14627.52,14633.67,4,0,0
2015-07-17 10:00,14634.65,14633.63,14624.96,14624.96,4,0,0
2015-07-17 10:01,14616.2,14633.63,14615.84,14618.59,4,0,0
2015-07-17 10:02,14620.59,14633.63,14620.59,14622.63,4,0,0
2015-07-17 10:03,14622.23,14633.63,14621.68,14624.84,4,0,0
2015-07-17 10:04,14623.62,14633.63,14623.15,14623.15,4,0,0
2015-07-17 10:05,14622.31,14633.63,14622.31,14625.66,4,0,0
2015-07-17 10:06,14624.76,14633.63,14622.8,14623,4,0,0
2015-07-17 10:07,14621.89,14633.63,14619.16,14619.16,4,0,0
2015-07-17 10:08,14617.2,14633.63,14612.1,14612.1,4,0,0
2015-07-17 10:09,14607.62,14633.63,14606.76,14607.68,4,0,0
2015-07-17 10:10,14606.44,14633.63,14603.32,14603.32,4,0,0
2015-07-17 10:11,14602.87,14633.63,14602.81,14603.71,4,0,0
2015-07-17 10:12,14605.92,14633.63,14605.92,14607.31,4,0,0
2015-07-17 10:13,14605.06,14633.63,14604.98,14606.12,4,0,0
2015-07-17 10:14,14607.74,14633.63,14598.47,14598.47,4,0,0
2015-07-17 10:15,14599.49,14633.63,14599.49,14604.49,4,0,0
2015-07-17 10:16,14605.39,14633.63,14605.39,14610.98,4,0,0
2015-07-17 10:17,14610.75,14633.63,14610.23,14610.23,4,0,0
2015-07-17 10:18,14610.16,14633.63,14610.16,14615.89,4,0,0
2015-07-17 10:19,14616.44,14633.63,14616.44,14618.19,4,0,0
2015-07-17 10:20,14617.52,14633.63,14614.59,14614.59,4,0,0
2015-07-17 10:21,14614.46,14633.63,14612.51,14612.51,4,0,0
2015-07-17 10:22,14611.56,14633.63,14610.36,14611.06,4,0,0
2015-07-17 10:23,14610.6,14633.63,14610.6,14613.48,4,0,0
2015-07-17 10:24,14615.42,14633.63,14615.42,14618.48,4,0,0
2015-07-17 10:25,14617.83,14633.63,14615.15,14615.15,4,0,0
2015-07-17 10:26,14613.45,14633.63,14613.15,14613.69,4,0,0
2015-07-17 10:27,14613.71,14633.63,14611.6,14611.6,4,0,0
2015-07-17 10:28,14611.61,14633.63,14609.39,14609.39,4,0,0
2015-07-17 10:29,14610.09,14633.63,14610.09,14612.12,4,0,0
2015-07-17 10:30,14611.02,14633.63,14609.4,14609.43,4,0,0
2015-07-17 10:31,14609.28,14633.63,14609.23,14609.59,4,0,0
2015-07-17 10:32,14609.72,14633.63,14609.72,14613.6,4,0,0
2015-07-17 10:33,14613.17,14633.63,14613.17,14613.94,4,0,0
2015-07-17 10:34,14613.05,14633.63,14612.22,14612.22,4,0,0
2015-07-17 10:35,14611.98,14633.63,14611.98,14615.58,4,0,0
2015-07-17 10:36,14616.2,14633.63,14616.2,14618.2,4,0,0
2015-07-17 10:37,14620.52,14633.63,14620.52,14620.69,4,0,0
2015-07-17 10:38,14620.44,14633.63,14620.44,14624,4,0,0
2015-07-17 10:39,14623.97,14633.63,14623.97,14627.17,4,0,0
2015-07-17 10:40,14627.15,14633.63,14627.15,14632.19,4,0,0
2015-07-17 10:41,14637.48,14633.63,14636.15,14637.22,4,0,0
2015-07-17 10:42,14637.21,14633.63,14636.14,14636.14,4,0,0
2015-07-17 10:43,14635.59,14633.63,14629.23,14629.23,4,0,0
2015-07-17 10:44,14628.6,14633.63,14626.41,14627.03,4,0,0
2015-07-17 10:45,14627.15,14633.63,14627.15,14627.6,4,0,0
2015-07-17 10:46,14626.49,14633.63,14625.08,14625.47,4,0,0
2015-07-17 10:47,14625.06,14633.63,14625.06,14625.29,4,0,0
2015-07-17 10:48,14625.66,14633.63,14622.1,14622.1,4,0,0
2015-07-17 10:49,14619.68,14633.63,14615.45,14615.45,4,0,0
2015-07-17 10:50,14615.47,14633.63,14613.53,14613.53,4,0,0
2015-07-17 10:51,14613.48,14633.63,14611.51,14611.51,4,0,0
2015-07-17 10:52,14611.43,14633.63,14610.72,14611.13,4,0,0
2015-07-17 10:53,14610.55,14633.63,14609.34,14609.75,4,0,0
2015-07-17 10:54,14613.29,14633.63,14613.29,14615.01,4,0,0
2015-07-17 10:55,14614.95,14633.63,14614.95,14615.3,4,0,0
2015-07-17 10:56,14615.5,14633.63,14615.5,14618.32,4,0,0
2015-07-17 10:57,14617.12,14633.63,14614.52,14614.82,4,0,0
2015-07-17 10:58,14614.66,14633.63,14614.66,14615.12,4,0,0
2015-07-17 10:59,14615.1,14633.63,14611.95,14612.94,4,0,0
2015-07-17 11:00,14612.94,14633.63,14612.09,14612.09,4,0,0
2015-07-17 11:01,14610.76,14633.63,14610.76,14611.32,4,0,0
2015-07-17 11:02,14611.22,14633.63,14610.71,14611.44,4,0,0
2015-07-17 11:03,14611.82,14633.63,14611.82,14616.07,4,0,0
2015-07-17 11:04,14617.26,14633.63,14617.18,14617.18,4,0,0
2015-07-17 11:05,14617.21,14633.63,14617.21,14621.44,4,0,0
2015-07-17 11:06,14621.63,14633.63,14621.07,14621.07,4,0,0
2015-07-17 11:07,14621.16,14633.63,14620.92,14620.92,4,0,0
2015-07-17 11:08,14621.21,14633.63,14620.33,14620.5,4,0,0
2015-07-17 11:09,14620.31,14633.63,14620.31,14625.01,4,0,0
2015-07-17 11:10,14625.61,14633.63,14625.36,14625.52,4,0,0
2015-07-17 11:11,14625.61,14633.63,14624.31,14624.31,4,0,0
2015-07-17 11:12,14624.64,14633.63,14623.89,14624.31,4,0,0
2015-07-17 11:13,14624.31,14633.63,14619.56,14619.56,4,0,0
2015-07-17 11:14,14617.79,14633.63,14614.79,14614.79,4,0,0
2015-07-17 11:15,14612.59,14633.63,14612.03,14613.14,4,0,0
2015-07-17 11:16,14615.81,14633.63,14615.57,14615.62,4,0,0
2015-07-17 11:17,14615.6,14633.63,14613.55,14613.55,4,0,0
2015-07-17 11:18,14614.07,14633.63,14614.02,14614.88,4,0,0
2015-07-17 11:19,14614.78,14633.63,14614.78,14618.41,4,0,0
2015-07-17 11:20,14617.95,14633.63,14615.87,14615.87,4,0,0
2015-07-17 11:21,14615.05,14633.63,14614.32,14614.78,4,0,0
2015-07-17 11:22,14617.79,14633.63,14617.79,14622.9,4,0,0
2015-07-17 11:23,14623.91,14633.63,14623.91,14625.89,4,0,0
2015-07-17 11:24,14626.07,14633.63,14622.75,14622.75,4,0,0
2015-07-17 11:25,14622.54,14633.63,14621.01,14622.23,4,0,0
2015-07-17 11:26,14622.17,14633.63,14622.17,14624.08,4,0,0
2015-07-17 11:27,14623.98,14633.63,14623.98,14624.05,4,0,0
2015-07-17 11:28,14623.48,14633.63,14621.18,14621.33,4,0,0
2015-07-17 11:29,14622.94,14633.63,14622.94,14623.83,4,0,0
2015-07-17 11:30,14623.8,14633.63,14623.8,14626.52,4,0,0
2015-07-17 11:31,14624.89,14633.63,14624.84,14625.06,4,0,0
2015-07-17 11:32,14626.1,14633.63,14626.1,14626.52,4,0,0
2015-07-17 11:33,14626.31,14633.63,14625.72,14625.72,4,0,0
2015-07-17 11:34,14624.6,14633.63,14623.46,14623.46,4,0,0
2015-07-17 11:35,14621.96,14633.63,14618.96,14618.96,4,0,0
2015-07-17 11:36,14618.8,14633.63,14618.46,14618.88,4,0,0
2015-07-17 11:37,14615.67,14633.63,14614.98,14614.98,4,0,0
2015-07-17 11:38,14614.87,14633.63,14614.57,14614.57,4,0,0
2015-07-17 11:39,14613.98,14633.63,14613.92,14615,4,0,0
2015-07-17 11:40,14614.39,14633.63,14610.47,14610.47,4,0,0
2015-07-17 11:41,14609.64,14633.63,14609.64,14609.89,4,0,0
2015-07-17 11:42,14609.28,14633.63,14607.57,14607.57,4,0,0
2015-07-17 11:43,14607.75,14633.63,14605.86,14605.86,4,0,0
2015-07-17 11:44,14605.38,14633.63,14604.43,14605.13,4,0,0
2015-07-17 11:45,14604.75,14633.63,14604.13,14605.72,4,0,0
2015-07-17 11:46,14606.31,14633.63,14606.31,14607.86,4,0,0
2015-07-17 11:47,14607.77,14633.63,14607.77,14608.82,4,0,0
2015-07-17 11:48,14608.81,14633.63,14606.51,14606.51,4,0,0
2015-07-17 11:49,14605.66,14633.63,14605.66,14608.29,4,0,0
2015-07-17 11:50,14608.39,14633.63,14608.39,14608.9,4,0,0
2015-07-17 11:51,14608.9,14633.63,14607.27,14607.27,4,0,0
2015-07-17 11:52,14607.6,14633.63,14607.6,14608.97,4,0,0
2015-07-17 11:53,14608.89,14633.63,14608.35,14608.35,4,0,0
2015-07-17 11:54,14607.37,14633.63,14604.35,14604.35,4,0,0
2015-07-17 11:55,14604.23,14633.63,14604,14607.07,4,0,0
2015-07-17 11:56,14607.15,14633.63,14605.12,14605.12,4,0,0
2015-07-17 11:57,14604.71,14633.63,14604.71,14607.3,4,0,0
2015-07-17 11:58,14608.21,14633.63,14605.22,14605.22,4,0,0
2015-07-17 11:59,14605.45,14633.63,14603.97,14603.97,4,0,0
2015-07-17 12:00,14603.18,14633.63,14602.25,14602.32,4,0,0
2015-07-17 12:01,14602.49,14633.63,14602.49,14603.91,4,0,0
2015-07-17 12:02,14603.6,14633.63,14603.6,14605.53,4,0,0
2015-07-17 12:03,14606.39,14633.63,14606.04,14606.04,4,0,0
2015-07-17 12:04,14606.06,14633.63,14606.06,14606.45,4,0,0
2015-07-17 12:05,14606.12,14633.63,14606.12,14607.47,4,0,0
2015-07-17 12:06,14607.44,14633.63,14606.88,14607.41,4,0,0
2015-07-17 12:07,14607.98,14633.63,14607.72,14610.11,4,0,0
2015-07-17 12:08,14610.8,14633.63,14610.8,14611.49,4,0,0
2015-07-17 12:09,14611.49,14633.63,14610.85,14612.27,4,0,0
2015-07-17 12:10,14611.89,14633.63,14611.89,14611.9,4,0,0
2015-07-17 12:11,14611.93,14633.63,14611.93,14611.97,4,0,0
